run_dir,label,topology_name,physical_topology_name,input_mask_name,input_mask_family,input_mask_seed,seed,topology_seed,n_nodes,n_edges,p,raw_physical_parameter_count,input_coupled_parameter_count,input_coupled_edge_count,input_coupled_coord_count,input_parameter_density,input_edge_density,input_coord_density,input_edge_load_gini,input_coord_load_gini,n_req,d_rel,d_rel_minus_n_req,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_common_d_rel_source,comparison_branch_input_count_min,comparison_branch_input_count_mean,comparison_branch_input_count_max,comparison_branch_input_count_gini,comparison_branch_input_overlap_min,comparison_branch_input_overlap_mean,comparison_branch_input_overlap_max,comparison_branch_input_overlap_gini,comparison_branch_input_overlap_source,rank_D,effective_rank_D,condition_number_D,effective_rank_D_masked,condition_number_D_masked,root_tree_count_cv,root_tree_count_gini,edge_participation_var,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,train_acc_final,val_acc_final,icl_acc_final_eval,icl_acc_max_eval,icl_acc_mean_eval,iwl_acc_final_eval,test_in_dist,test_novel_classes,execution_time,capacity_n_nodes,capacity_n_edges,capacity_n_context,capacity_z_dim,capacity_p,capacity_d_rel,capacity_comparison_branch_common_d_rel_min,capacity_comparison_branch_common_d_rel_mean,capacity_support_fraction,capacity_support_min,capacity_support_mean,capacity_support_max,capacity_oracle_test_accuracy,capacity_oracle_test_margin_mean,capacity_oracle_test_margin_p10,capacity_oracle_test_margin_finite_fraction,capacity_linear_test_accuracy,capacity_linear_test_margin_mean,capacity_linear_test_margin_p10,capacity_linear_test_margin_finite_fraction,capacity_linear_weight_norm
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0242_balanced_c200_seed3_trainseed4,cycle_chords_n6_m20_seed3__mask0242_balanced_c200_seed3_trainseed4,cycle_chords_n6_m20_seed3__mask0242_balanced_c200_seed3,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0242_balanced_c200_seed3,balanced,3,4,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.0,160,200,40,40,40.0,40,0.0,19,20.25,23,0.04012345679012341,recomputed,40,40.0,40,0.0,19,20.25,23,0.04012345679012341,recomputed,19,15.898610432389079,3.550238802485176,184.13679360660342,3.0930278738589387,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,78.94,77.1,77.5,79.5,67.25,5.5,81.8,75.2,14.392991065979004,6,20,4,4,20,200,19,20.25,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0242_balanced_c200_seed3_trainseed5,cycle_chords_n6_m20_seed3__mask0242_balanced_c200_seed3_trainseed5,cycle_chords_n6_m20_seed3__mask0242_balanced_c200_seed3,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0242_balanced_c200_seed3,balanced,3,5,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.0,160,200,40,40,40.0,40,0.0,19,20.25,23,0.04012345679012341,recomputed,40,40.0,40,0.0,19,20.25,23,0.04012345679012341,recomputed,19,15.898610432389079,3.550238802485176,184.13679360660342,3.0930278738589387,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,83.22,82.4,82.0,82.0,62.75,4.5,77.8,76.6,14.907270908355713,6,20,4,4,20,200,19,20.25,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0294_balanced_c200_seed55_trainseed1,cycle_chords_n6_m20_seed3__mask0294_balanced_c200_seed55_trainseed1,cycle_chords_n6_m20_seed3__mask0294_balanced_c200_seed55,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0294_balanced_c200_seed55,balanced,55,1,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.009500000000000064,0.0,160,200,40,40,40.0,40,0.0,18,19.5,21,0.03205128205128216,recomputed,40,40.0,40,0.0,18,19.5,21,0.03205128205128216,recomputed,19,15.898610432389079,3.550238802485176,182.03127810495795,4.036288809360163,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,84.64,84.8,82.0,84.0,67.15,5.5,84.8,83.0,14.866244554519653,6,20,4,4,20,200,18,19.5,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0294_balanced_c200_seed55_trainseed2,cycle_chords_n6_m20_seed3__mask0294_balanced_c200_seed55_trainseed2,cycle_chords_n6_m20_seed3__mask0294_balanced_c200_seed55,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0294_balanced_c200_seed55,balanced,55,2,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.009500000000000064,0.0,160,200,40,40,40.0,40,0.0,18,19.5,21,0.03205128205128216,recomputed,40,40.0,40,0.0,18,19.5,21,0.03205128205128216,recomputed,19,15.898610432389079,3.550238802485176,182.03127810495795,4.036288809360163,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,66.62,63.5,68.5,70.5,57.1,3.0,65.8,62.6,14.852873802185059,6,20,4,4,20,200,18,19.5,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0294_balanced_c200_seed55_trainseed3,cycle_chords_n6_m20_seed3__mask0294_balanced_c200_seed55_trainseed3,cycle_chords_n6_m20_seed3__mask0294_balanced_c200_seed55,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0294_balanced_c200_seed55,balanced,55,3,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.009500000000000064,0.0,160,200,40,40,40.0,40,0.0,18,19.5,21,0.03205128205128216,recomputed,40,40.0,40,0.0,18,19.5,21,0.03205128205128216,recomputed,19,15.898610432389079,3.550238802485176,182.03127810495795,4.036288809360163,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,80.28,76.4,86.0,86.0,65.95,3.5,79.0,75.0,14.8469820022583,6,20,4,4,20,200,18,19.5,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0294_balanced_c200_seed55_trainseed4,cycle_chords_n6_m20_seed3__mask0294_balanced_c200_seed55_trainseed4,cycle_chords_n6_m20_seed3__mask0294_balanced_c200_seed55,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0294_balanced_c200_seed55,balanced,55,4,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.009500000000000064,0.0,160,200,40,40,40.0,40,0.0,18,19.5,21,0.03205128205128216,recomputed,40,40.0,40,0.0,18,19.5,21,0.03205128205128216,recomputed,19,15.898610432389079,3.550238802485176,182.03127810495795,4.036288809360163,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,88.06,85.9,84.0,84.5,72.25,6.0,86.8,86.4,14.755152463912964,6,20,4,4,20,200,18,19.5,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0294_balanced_c200_seed55_trainseed5,cycle_chords_n6_m20_seed3__mask0294_balanced_c200_seed55_trainseed5,cycle_chords_n6_m20_seed3__mask0294_balanced_c200_seed55,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0294_balanced_c200_seed55,balanced,55,5,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.009500000000000064,0.0,160,200,40,40,40.0,40,0.0,18,19.5,21,0.03205128205128216,recomputed,40,40.0,40,0.0,18,19.5,21,0.03205128205128216,recomputed,19,15.898610432389079,3.550238802485176,182.03127810495795,4.036288809360163,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,77.62,78.6,78.5,78.5,63.9,3.5,74.6,73.2,14.857441902160645,6,20,4,4,20,200,18,19.5,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0320_high_participation_edges_c200_seed1_trainseed1,cycle_chords_n6_m20_seed3__mask0320_high_participation_edges_c200_seed1_trainseed1,cycle_chords_n6_m20_seed3__mask0320_high_participation_edges_c200_seed1,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0320_high_participation_edges_c200_seed1,high_participation_edges,1,1,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.898610432389079,3.550238802485176,176.94009829664125,2.890646582454486,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,77.04,77.9,72.0,79.0,70.05,3.0,75.4,75.2,14.851560354232788,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0320_high_participation_edges_c200_seed1_trainseed2,cycle_chords_n6_m20_seed3__mask0320_high_participation_edges_c200_seed1_trainseed2,cycle_chords_n6_m20_seed3__mask0320_high_participation_edges_c200_seed1,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0320_high_participation_edges_c200_seed1,high_participation_edges,1,2,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.898610432389079,3.550238802485176,176.94009829664125,2.890646582454486,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,82.74,80.1,79.5,81.0,71.1,4.0,81.4,80.8,14.969279050827026,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0320_high_participation_edges_c200_seed1_trainseed3,cycle_chords_n6_m20_seed3__mask0320_high_participation_edges_c200_seed1_trainseed3,cycle_chords_n6_m20_seed3__mask0320_high_participation_edges_c200_seed1,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0320_high_participation_edges_c200_seed1,high_participation_edges,1,3,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.898610432389079,3.550238802485176,176.94009829664125,2.890646582454486,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,92.1,89.9,91.5,91.5,79.2,3.5,89.4,87.4,14.442696332931519,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0320_high_participation_edges_c200_seed1_trainseed4,cycle_chords_n6_m20_seed3__mask0320_high_participation_edges_c200_seed1_trainseed4,cycle_chords_n6_m20_seed3__mask0320_high_participation_edges_c200_seed1,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0320_high_participation_edges_c200_seed1,high_participation_edges,1,4,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.898610432389079,3.550238802485176,176.94009829664125,2.890646582454486,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,91.78,91.8,91.5,92.0,77.95,6.0,91.0,89.8,14.6541268825531,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0320_high_participation_edges_c200_seed1_trainseed5,cycle_chords_n6_m20_seed3__mask0320_high_participation_edges_c200_seed1_trainseed5,cycle_chords_n6_m20_seed3__mask0320_high_participation_edges_c200_seed1,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0320_high_participation_edges_c200_seed1,high_participation_edges,1,5,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.898610432389079,3.550238802485176,176.94009829664125,2.890646582454486,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,75.12,77.3,76.5,76.5,64.75,3.5,74.8,73.0,14.567130088806152,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0321_low_participation_edges_c200_seed1_trainseed1,cycle_chords_n6_m20_seed3__mask0321_low_participation_edges_c200_seed1_trainseed1,cycle_chords_n6_m20_seed3__mask0321_low_participation_edges_c200_seed1,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0321_low_participation_edges_c200_seed1,low_participation_edges,1,1,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.898610432389079,3.550238802485176,177.73172307251374,3.1487238604616414,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,77.1,75.3,74.0,77.0,68.7,3.0,76.0,79.0,14.650150775909424,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0321_low_participation_edges_c200_seed1_trainseed2,cycle_chords_n6_m20_seed3__mask0321_low_participation_edges_c200_seed1_trainseed2,cycle_chords_n6_m20_seed3__mask0321_low_participation_edges_c200_seed1,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0321_low_participation_edges_c200_seed1,low_participation_edges,1,2,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.898610432389079,3.550238802485176,177.73172307251374,3.1487238604616414,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,92.26,91.0,85.0,90.5,76.1,3.0,90.0,88.6,14.684197902679443,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0321_low_participation_edges_c200_seed1_trainseed3,cycle_chords_n6_m20_seed3__mask0321_low_participation_edges_c200_seed1_trainseed3,cycle_chords_n6_m20_seed3__mask0321_low_participation_edges_c200_seed1,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0321_low_participation_edges_c200_seed1,low_participation_edges,1,3,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.898610432389079,3.550238802485176,177.73172307251374,3.1487238604616414,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,92.16,90.5,90.5,90.5,78.4,4.5,89.6,89.0,14.724535703659058,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0321_low_participation_edges_c200_seed1_trainseed4,cycle_chords_n6_m20_seed3__mask0321_low_participation_edges_c200_seed1_trainseed4,cycle_chords_n6_m20_seed3__mask0321_low_participation_edges_c200_seed1,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0321_low_participation_edges_c200_seed1,low_participation_edges,1,4,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.898610432389079,3.550238802485176,177.73172307251374,3.1487238604616414,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,87.28,86.5,85.0,85.0,74.25,5.0,82.0,82.2,14.503310680389404,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/cycle_chords_n6_m20_seed3__mask0321_low_participation_edges_c200_seed1_trainseed5,cycle_chords_n6_m20_seed3__mask0321_low_participation_edges_c200_seed1_trainseed5,cycle_chords_n6_m20_seed3__mask0321_low_participation_edges_c200_seed1,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__mask0321_low_participation_edges_c200_seed1,low_participation_edges,1,5,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.898610432389079,3.550238802485176,177.73172307251374,3.1487238604616414,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,77.12,75.2,77.5,77.5,69.6,4.0,75.2,78.4,14.2781503200531,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0000_entry_random_c200_seed1_trainseed1,hub_spoke_n6_m20_seed63__mask0000_entry_random_c200_seed1_trainseed1,hub_spoke_n6_m20_seed63__mask0000_entry_random_c200_seed1,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0000_entry_random_c200_seed1,entry_random,1,1,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.09050000000000002,0.135,160,200,40,31,33.5,36,0.033582089552238736,17,20.5,23,0.054878048780487854,recomputed,31,33.5,36,0.033582089552238736,17,20.5,23,0.054878048780487854,recomputed,19,15.12063675515951,4.7216862739375145,175.99331354510355,4.872395267136782,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,92.88,90.8,93.0,93.0,73.75,6.5,92.4,91.4,14.758128643035889,6,20,4,4,20,200,17,20.5,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0000_entry_random_c200_seed1_trainseed2,hub_spoke_n6_m20_seed63__mask0000_entry_random_c200_seed1_trainseed2,hub_spoke_n6_m20_seed63__mask0000_entry_random_c200_seed1,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0000_entry_random_c200_seed1,entry_random,1,2,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.09050000000000002,0.135,160,200,40,31,33.5,36,0.033582089552238736,17,20.5,23,0.054878048780487854,recomputed,31,33.5,36,0.033582089552238736,17,20.5,23,0.054878048780487854,recomputed,19,15.12063675515951,4.7216862739375145,175.99331354510355,4.872395267136782,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,69.92,68.1,72.0,72.0,60.5,3.0,72.6,68.6,15.28223967552185,6,20,4,4,20,200,17,20.5,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0000_entry_random_c200_seed1_trainseed3,hub_spoke_n6_m20_seed63__mask0000_entry_random_c200_seed1_trainseed3,hub_spoke_n6_m20_seed63__mask0000_entry_random_c200_seed1,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0000_entry_random_c200_seed1,entry_random,1,3,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.09050000000000002,0.135,160,200,40,31,33.5,36,0.033582089552238736,17,20.5,23,0.054878048780487854,recomputed,31,33.5,36,0.033582089552238736,17,20.5,23,0.054878048780487854,recomputed,19,15.12063675515951,4.7216862739375145,175.99331354510355,4.872395267136782,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,86.92,84.8,82.0,87.0,70.25,2.5,83.4,82.6,14.90366244316101,6,20,4,4,20,200,17,20.5,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0000_entry_random_c200_seed1_trainseed4,hub_spoke_n6_m20_seed63__mask0000_entry_random_c200_seed1_trainseed4,hub_spoke_n6_m20_seed63__mask0000_entry_random_c200_seed1,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0000_entry_random_c200_seed1,entry_random,1,4,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.09050000000000002,0.135,160,200,40,31,33.5,36,0.033582089552238736,17,20.5,23,0.054878048780487854,recomputed,31,33.5,36,0.033582089552238736,17,20.5,23,0.054878048780487854,recomputed,19,15.12063675515951,4.7216862739375145,175.99331354510355,4.872395267136782,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,69.68,69.1,63.5,66.0,58.3,4.5,69.6,68.0,14.786115169525146,6,20,4,4,20,200,17,20.5,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0000_entry_random_c200_seed1_trainseed5,hub_spoke_n6_m20_seed63__mask0000_entry_random_c200_seed1_trainseed5,hub_spoke_n6_m20_seed63__mask0000_entry_random_c200_seed1,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0000_entry_random_c200_seed1,entry_random,1,5,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.09050000000000002,0.135,160,200,40,31,33.5,36,0.033582089552238736,17,20.5,23,0.054878048780487854,recomputed,31,33.5,36,0.033582089552238736,17,20.5,23,0.054878048780487854,recomputed,19,15.12063675515951,4.7216862739375145,175.99331354510355,4.872395267136782,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,89.1,87.7,84.5,86.5,72.85,4.5,84.6,86.0,14.74286961555481,6,20,4,4,20,200,17,20.5,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0020_entry_random_c200_seed21_trainseed1,hub_spoke_n6_m20_seed63__mask0020_entry_random_c200_seed21_trainseed1,hub_spoke_n6_m20_seed63__mask0020_entry_random_c200_seed21,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0020_entry_random_c200_seed21,entry_random,21,1,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.121,0.16149999999999998,160,200,40,30,32.25,35,0.029069767441860517,17,19.0,20,0.03289473684210531,recomputed,30,32.25,35,0.029069767441860517,17,19.0,20,0.03289473684210531,recomputed,19,15.12063675515951,4.7216862739375145,173.7868385993576,7.697245487609608,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,79.38,78.3,78.0,78.0,65.55,4.5,80.0,79.8,14.561786651611328,6,20,4,4,20,200,17,19.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
