idx,selected,topology_id,topology_name,family,seed,n_nodes,n_edges,p,edge_json,d_rel,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,rank_D,effective_rank_D,condition_number_D,condition_number_D_log,root_tree_count_gini,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,in_degree_cv,out_degree_cv,n_trees_total_enum,n_trees_total_enum_log
410,0,g0410_degree_balanced_seed65,degree_balanced,degree_balanced,65,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0410_degree_balanced_seed65.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.904244061791633,3.299445027707886,0.5184408969466621,0.12195121951219523,0.13414634146341475,0.0,1.4,0.2041241452319315,0.2041241452319315,82,1.9138138523837167
411,0,g0411_degree_balanced_seed66,degree_balanced,degree_balanced,66,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0411_degree_balanced_seed66.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.50805327143042,3.5883800270296176,0.5548984307215983,0.12121212121212133,0.11300505050505061,0.0,1.4,0.2041241452319315,0.2041241452319315,66,1.8195439355418688
412,0,g0412_degree_balanced_seed67,degree_balanced,degree_balanced,67,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0412_degree_balanced_seed67.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.744657893335521,3.6007467767366768,0.5563925805957193,0.13866666666666672,0.1277777777777782,0.0,1.4,0.2041241452319315,0.2041241452319315,75,1.8750612633917
413,0,g0413_degree_balanced_seed68,degree_balanced,degree_balanced,68,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0413_degree_balanced_seed68.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.70298166084889,3.4608830080866144,0.5391869186234616,0.10666666666666669,0.12333333333333352,0.0,1.4,0.2041241452319315,0.2041241452319315,75,1.8750612633917
414,0,g0414_degree_balanced_seed69,degree_balanced,degree_balanced,69,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0414_degree_balanced_seed69.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,9.044220979803866,3.1477752937980332,0.4980037223697782,0.10666666666666669,0.11805555555555558,0.0,1.4,0.2041241452319315,0.2041241452319315,90,1.9542425094393248
415,0,g0415_degree_balanced_seed70,degree_balanced,degree_balanced,70,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0415_degree_balanced_seed70.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.50805327143042,3.588380027029616,0.5548984307215981,0.12121212121212133,0.11300505050505061,0.0,1.4,0.2041241452319315,0.2041241452319315,66,1.8195439355418688
416,0,g0416_degree_balanced_seed71,degree_balanced,degree_balanced,71,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0416_degree_balanced_seed71.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,9.006487529152775,3.251845453923418,0.5121298972839126,0.17142857142857149,0.11172161172161221,0.0,1.4,0.2041241452319315,0.2041241452319315,91,1.9590413923210936
417,0,g0417_degree_balanced_seed72,degree_balanced,degree_balanced,72,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0417_degree_balanced_seed72.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.68664489077648,3.2738410663895925,0.5150575920993193,0.0,0.13749999999999996,0.0,1.4,0.2041241452319315,0.2041241452319315,70,1.845098040014257
418,0,g0418_degree_balanced_seed73,degree_balanced,degree_balanced,73,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0418_degree_balanced_seed73.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,9.006487529152775,3.2518454539234165,0.5121298972839124,0.17142857142857149,0.11172161172161221,0.0,1.4,0.2041241452319315,0.2041241452319315,91,1.9590413923210936
419,0,g0419_degree_balanced_seed74,degree_balanced,degree_balanced,74,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0419_degree_balanced_seed74.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.69940577596132,3.73717659351207,0.5725436201337679,0.1444444444444446,0.13657407407407418,0.0,1.4,0.2041241452319315,0.2041241452319315,72,1.8573324964312685
420,0,g0420_degree_balanced_seed75,degree_balanced,degree_balanced,75,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0420_degree_balanced_seed75.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,9.046349992981662,3.166487676182375,0.5005778021134069,0.1118279569892473,0.114247311827957,0.0,1.4,0.2041241452319315,0.2041241452319315,93,1.968482948553935
421,0,g0421_degree_balanced_seed76,degree_balanced,degree_balanced,76,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0421_degree_balanced_seed76.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.80991879307347,3.514431310317706,0.5458550594348288,0.10666666666666669,0.12555555555555564,0.0,1.4,0.2041241452319315,0.2041241452319315,75,1.8750612633917
422,0,g0422_degree_balanced_seed77,degree_balanced,degree_balanced,77,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0422_degree_balanced_seed77.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.69506760485312,3.7327079034015944,0.5720240062927158,0.15000000000000013,0.13715277777777768,0.0,1.4,0.2041241452319315,0.2041241452319315,72,1.8573324964312685
423,0,g0423_degree_balanced_seed78,degree_balanced,degree_balanced,78,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0423_degree_balanced_seed78.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.885500678468047,3.0742822611601257,0.48774373916784497,0.0,0.13750000000000018,0.0,1.4,0.2041241452319315,0.2041241452319315,80,1.9030899869919435
424,0,g0424_degree_balanced_seed79,degree_balanced,degree_balanced,79,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0424_degree_balanced_seed79.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.759014809189363,3.669263588779184,0.5645789112763673,0.14246575342465762,0.1444063926940642,0.0,1.4,0.2041241452319315,0.2041241452319315,73,1.863322860120456
425,0,g0425_degree_balanced_seed80,degree_balanced,degree_balanced,80,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0425_degree_balanced_seed80.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,9.021500920659584,3.4254240501721553,0.5347143426168077,0.1955555555555557,0.1087962962962965,0.0,1.4,0.2041241452319315,0.2041241452319315,90,1.9542425094393248
426,0,g0426_degree_balanced_seed81,degree_balanced,degree_balanced,81,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0426_degree_balanced_seed81.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,9.03318906758729,2.981567246579883,0.47444460891544016,0.10752688172043023,0.12231182795698903,0.0,1.4,0.2041241452319315,0.2041241452319315,93,1.968482948553935
427,0,g0427_degree_balanced_seed82,degree_balanced,degree_balanced,82,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0427_degree_balanced_seed82.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.904244061791633,3.299445027707886,0.5184408969466621,0.12195121951219523,0.13414634146341475,0.0,1.4,0.2041241452319315,0.2041241452319315,82,1.9138138523837167
428,0,g0428_degree_balanced_seed83,degree_balanced,degree_balanced,83,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0428_degree_balanced_seed83.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.734265302267127,3.864818214514933,0.5871290712712303,0.20540540540540553,0.12049549549549576,0.0,1.4,0.2041241452319315,0.2041241452319315,74,1.8692317197309762
429,0,g0429_degree_balanced_seed84,degree_balanced,degree_balanced,84,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0429_degree_balanced_seed84.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.850161170867787,3.1386026192324126,0.4967363328394582,0.10256410256410264,0.12339743589743613,0.0,1.4,0.2041241452319315,0.2041241452319315,78,1.8920946026904804
430,0,g0430_degree_balanced_seed85,degree_balanced,degree_balanced,85,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0430_degree_balanced_seed85.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.883034485455452,3.322543362124519,0.5214706575782052,0.11358024691358026,0.13117283950617264,0.0,1.4,0.2041241452319315,0.2041241452319315,81,1.9084850188786497
431,0,g0431_degree_balanced_seed86,degree_balanced,degree_balanced,86,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0431_degree_balanced_seed86.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.850161170867793,3.1386026192324112,0.49673633283945806,0.10256410256410264,0.12339743589743613,0.0,1.4,0.2041241452319315,0.2041241452319315,78,1.8920946026904804
432,0,g0432_degree_balanced_seed87,degree_balanced,degree_balanced,87,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0432_degree_balanced_seed87.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.579197757752071,3.709116294474279,0.5692704502756771,0.1333333333333333,0.1364734299516912,0.0,1.4,0.2041241452319315,0.2041241452319315,69,1.8388490907372552
433,0,g0433_degree_balanced_seed88,degree_balanced,degree_balanced,88,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0433_degree_balanced_seed88.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.897583285518472,3.275079878529809,0.5152218968107528,0.1282051282051282,0.14049145299145316,0.0,1.4,0.2041241452319315,0.2041241452319315,78,1.8920946026904804
434,0,g0434_degree_balanced_seed89,degree_balanced,degree_balanced,89,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0434_degree_balanced_seed89.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.705675369744792,3.4019017477217215,0.5317217663493076,0.1333333333333333,0.11805555555555558,0.0,1.4,0.2041241452319315,0.2041241452319315,72,1.8573324964312685
435,0,g0435_degree_balanced_seed90,degree_balanced,degree_balanced,90,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0435_degree_balanced_seed90.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.885500678468043,3.0742822611601253,0.4877437391678449,0.0,0.13750000000000018,0.0,1.4,0.2041241452319315,0.2041241452319315,80,1.9030899869919435
436,0,g0436_degree_balanced_seed91,degree_balanced,degree_balanced,91,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0436_degree_balanced_seed91.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.364544623039327,3.884647808595355,0.5893516507515988,0.1311475409836067,0.11612021857923516,0.0,1.4,0.2041241452319315,0.2041241452319315,61,1.7853298350107671
437,0,g0437_degree_balanced_seed92,degree_balanced,degree_balanced,92,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0437_degree_balanced_seed92.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.933248037062869,3.291788877798795,0.5174319735185986,0.10370370370370385,0.125,0.0,1.4,0.2041241452319315,0.2041241452319315,81,1.9084850188786497
438,0,g0438_degree_balanced_seed93,degree_balanced,degree_balanced,93,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0438_degree_balanced_seed93.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,9.021500920659584,3.4254240501721536,0.5347143426168075,0.1955555555555557,0.1087962962962965,0.0,1.4,0.2041241452319315,0.2041241452319315,90,1.9542425094393248
439,0,g0439_degree_balanced_seed94,degree_balanced,degree_balanced,94,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0439_degree_balanced_seed94.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.69506760485312,3.7327079034015975,0.5720240062927161,0.15000000000000013,0.13715277777777768,0.0,1.4,0.2041241452319315,0.2041241452319315,72,1.8573324964312685
440,0,g0440_degree_balanced_seed95,degree_balanced,degree_balanced,95,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0440_degree_balanced_seed95.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,9.04422097980386,3.1477752937980323,0.4980037223697781,0.10666666666666669,0.11805555555555558,0.0,1.4,0.2041241452319315,0.2041241452319315,90,1.9542425094393248
441,0,g0441_degree_balanced_seed96,degree_balanced,degree_balanced,96,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0441_degree_balanced_seed96.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.904244061791633,3.299445027707887,0.5184408969466622,0.12195121951219523,0.13414634146341475,0.0,1.4,0.2041241452319315,0.2041241452319315,82,1.9138138523837167
442,0,g0442_bottleneck_bridge_seed1,bottleneck_bridge,bottleneck_bridge,1,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0442_bottleneck_bridge_seed1.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.141026587055622,4.257470606982601,0.6291516583329763,0.0,0.12121212121212155,0.0,1.4,0.2041241452319315,0.2041241452319315,55,1.7403626894942439
443,0,g0443_bottleneck_bridge_seed2,bottleneck_bridge,bottleneck_bridge,2,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0443_bottleneck_bridge_seed2.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.369884813293096,4.693391014871341,0.6714867375764297,0.14666666666666672,0.15138888888888902,0.0,1.45,0.4249182927993988,0.2041241452319315,60,1.7781512503836436
444,0,g0444_bottleneck_bridge_seed3,bottleneck_bridge,bottleneck_bridge,3,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0444_bottleneck_bridge_seed3.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,7.774488657482728,5.448141446093252,0.7362483743196255,0.3090909090909091,0.22253787878787845,0.0,1.5,0.2041241452319315,0.4249182927993988,44,1.6434526764861874
445,0,g0445_bottleneck_bridge_seed4,bottleneck_bridge,bottleneck_bridge,4,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0445_bottleneck_bridge_seed4.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.35424318651313,5.218526812021729,0.7175479191500503,0.29841269841269846,0.13624338624338628,0.0,1.5,0.33333333333333337,0.2041241452319315,63,1.7993405494535817
446,0,g0446_bottleneck_bridge_seed5,bottleneck_bridge,bottleneck_bridge,5,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0446_bottleneck_bridge_seed5.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.341700411933093,5.262601333905918,0.7212004714722211,0.3047619047619048,0.13690476190476186,0.0,1.5,0.4249182927993988,0.2041241452319315,63,1.7993405494535817
447,0,g0447_bottleneck_bridge_seed6,bottleneck_bridge,bottleneck_bridge,6,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0447_bottleneck_bridge_seed6.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,7.9283102922175885,5.294314875143085,0.7238097670504342,0.3913043478260869,0.22101449275362306,0.0,1.5,0.2041241452319315,0.4249182927993988,46,1.662757831681574
448,1,g0448_bottleneck_bridge_seed7,bottleneck_bridge,bottleneck_bridge,7,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0448_bottleneck_bridge_seed7.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,7.810778149503936,5.642794690155264,0.7514942490021453,0.3627906976744186,0.22577519379844957,0.0,1.5,0.2041241452319315,0.4249182927993988,43,1.6334684555795866
449,0,g0449_bottleneck_bridge_seed8,bottleneck_bridge,bottleneck_bridge,8,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0449_bottleneck_bridge_seed8.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.13448693048375,4.93812126154655,0.6935617503536947,0.3384615384615386,0.1706730769230771,0.0,1.5,0.2041241452319315,0.33333333333333337,52,1.7160033436347992
450,0,g0450_bottleneck_bridge_seed9,bottleneck_bridge,bottleneck_bridge,9,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0450_bottleneck_bridge_seed9.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.497578669739596,3.92772586800728,0.5941411689911119,0.13749999999999996,0.14908854166666674,0.0,1.45,0.33333333333333337,0.2041241452319315,64,1.806179973983887
451,0,g0451_bottleneck_bridge_seed10,bottleneck_bridge,bottleneck_bridge,10,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0451_bottleneck_bridge_seed10.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,7.77448865748273,5.448141446093251,0.7362483743196255,0.3090909090909091,0.22253787878787845,0.0,1.5,0.2041241452319315,0.4249182927993988,44,1.6434526764861874
452,0,g0452_bottleneck_bridge_seed11,bottleneck_bridge,bottleneck_bridge,11,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0452_bottleneck_bridge_seed11.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.27727317355449,4.432085873679878,0.6466081664550327,0.11111111111111116,0.19212962962962976,0.0,1.4,0.2041241452319315,0.33333333333333337,54,1.7323937598229686
453,0,g0453_bottleneck_bridge_seed12,bottleneck_bridge,bottleneck_bridge,12,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0453_bottleneck_bridge_seed12.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,7.897750877359849,3.445465062526041,0.5372478504692298,0.0,0.20833333333333348,0.0,1.5,0.33333333333333337,0.33333333333333337,40,1.6020599913279625
454,0,g0454_bottleneck_bridge_seed13,bottleneck_bridge,bottleneck_bridge,13,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0454_bottleneck_bridge_seed13.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.134486930483757,4.938121261546548,0.6935617503536945,0.3384615384615386,0.1706730769230771,0.0,1.5,0.2041241452319315,0.33333333333333337,52,1.7160033436347992
455,0,g0455_bottleneck_bridge_seed14,bottleneck_bridge,bottleneck_bridge,14,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0455_bottleneck_bridge_seed14.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,7.774488657482728,5.448141446093251,0.7362483743196255,0.3090909090909091,0.22253787878787845,0.0,1.5,0.2041241452319315,0.4249182927993988,44,1.6434526764861874
456,0,g0456_bottleneck_bridge_seed15,bottleneck_bridge,bottleneck_bridge,15,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0456_bottleneck_bridge_seed15.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,8.122478357458489,4.559488673161592,0.6589161411565849,0.27692307692307705,0.24893162393162416,0.0,1.5,0.33333333333333337,0.4249182927993988,39,1.591064607026499
457,0,g0457_bottleneck_bridge_seed16,bottleneck_bridge,bottleneck_bridge,16,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0457_bottleneck_bridge_seed16.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,7.77448865748273,5.448141446093251,0.7362483743196255,0.3090909090909091,0.22253787878787845,0.0,1.5,0.2041241452319315,0.4249182927993988,44,1.6434526764861874
458,0,g0458_bottleneck_bridge_seed17,bottleneck_bridge,bottleneck_bridge,17,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0458_bottleneck_bridge_seed17.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.250568666540607,4.357576198161988,0.6392449900796665,0.1333333333333333,0.21614583333333348,0.0,1.45,0.2041241452319315,0.33333333333333337,48,1.6812412373755872
459,0,g0459_bottleneck_bridge_seed18,bottleneck_bridge,bottleneck_bridge,18,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0459_bottleneck_bridge_seed18.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.221183525863017,6.960041878557273,0.8426118527674035,0.2333333333333334,0.1263888888888891,0.0,1.5,0.4249182927993988,0.2041241452319315,60,1.7781512503836436
460,0,g0460_bottleneck_bridge_seed19,bottleneck_bridge,bottleneck_bridge,19,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0460_bottleneck_bridge_seed19.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.369884813293092,4.6933910148713425,0.6714867375764298,0.14666666666666672,0.15138888888888902,0.0,1.45,0.4249182927993988,0.2041241452319315,60,1.7781512503836436
461,0,g0461_bottleneck_bridge_seed20,bottleneck_bridge,bottleneck_bridge,20,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0461_bottleneck_bridge_seed20.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.444557233481794,3.890504620123532,0.590005935392999,0.10158730158730167,0.14153439153439185,0.0,1.4,0.2041241452319315,0.2041241452319315,63,1.7993405494535817
462,0,g0462_bottleneck_bridge_seed21,bottleneck_bridge,bottleneck_bridge,21,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0462_bottleneck_bridge_seed21.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.390696373916503,4.658898220909043,0.6682832228799884,0.09333333333333327,0.1493055555555558,0.0,1.4,0.33333333333333337,0.2041241452319315,60,1.7781512503836436
463,0,g0463_bottleneck_bridge_seed22,bottleneck_bridge,bottleneck_bridge,22,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0463_bottleneck_bridge_seed22.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.354243186513134,5.218526812021729,0.7175479191500503,0.29841269841269846,0.13624338624338628,0.0,1.5,0.33333333333333337,0.2041241452319315,63,1.7993405494535817
464,0,g0464_bottleneck_bridge_seed23,bottleneck_bridge,bottleneck_bridge,23,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0464_bottleneck_bridge_seed23.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,7.799030226945875,4.898885604418692,0.6900972982132656,0.30000000000000004,0.16666666666666696,0.0,1.5,0.4249182927993988,0.33333333333333337,48,1.6812412373755872
465,0,g0465_bottleneck_bridge_seed24,bottleneck_bridge,bottleneck_bridge,24,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0465_bottleneck_bridge_seed24.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,8.144408696789032,3.2433274505143497,0.5109907978164778,0.10000000000000009,0.21969696969696972,0.0,1.5,0.33333333333333337,0.33333333333333337,44,1.6434526764861874
466,0,g0466_bottleneck_bridge_seed25,bottleneck_bridge,bottleneck_bridge,25,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0466_bottleneck_bridge_seed25.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.444557233481794,3.8905046201235307,0.5900059353929987,0.10158730158730167,0.14153439153439185,0.0,1.4,0.2041241452319315,0.2041241452319315,63,1.7993405494535817
467,0,g0467_bottleneck_bridge_seed26,bottleneck_bridge,bottleneck_bridge,26,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0467_bottleneck_bridge_seed26.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.05422116492681,4.875683576437807,0.688035512888489,0.1523809523809525,0.26190476190476186,0.0,1.45,0.2041241452319315,0.4249182927993988,42,1.6232492903979006
468,0,g0468_bottleneck_bridge_seed27,bottleneck_bridge,bottleneck_bridge,27,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0468_bottleneck_bridge_seed27.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,7.810778149503936,5.642794690155267,0.7514942490021455,0.3627906976744186,0.22577519379844957,0.0,1.5,0.2041241452319315,0.4249182927993988,43,1.6334684555795866
469,0,g0469_bottleneck_bridge_seed28,bottleneck_bridge,bottleneck_bridge,28,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0469_bottleneck_bridge_seed28.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.13448693048375,4.938121261546549,0.6935617503536946,0.3384615384615386,0.1706730769230771,0.0,1.5,0.2041241452319315,0.33333333333333337,52,1.7160033436347992
470,0,g0470_bottleneck_bridge_seed29,bottleneck_bridge,bottleneck_bridge,29,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0470_bottleneck_bridge_seed29.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,7.799030226945878,4.898885604418691,0.6900972982132656,0.30000000000000004,0.16666666666666696,0.0,1.5,0.4249182927993988,0.33333333333333337,48,1.6812412373755872
471,0,g0471_bottleneck_bridge_seed30,bottleneck_bridge,bottleneck_bridge,30,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0471_bottleneck_bridge_seed30.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.27727317355449,4.4320858736798785,0.6466081664550328,0.11111111111111116,0.19212962962962976,0.0,1.4,0.2041241452319315,0.33333333333333337,54,1.7323937598229686
